"time","Out1[1]","Out1[2]","Out2","Out3","Out4","Out5","Out6","Out7","Out8","Out9"
9.46,-1.0704295139707785E+000,-3.0704295139707782E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,-0.0000000000000000E+000,1.2000000000000000E+001,-1.4085902794155672E-001,-2.9999999999999999E-001,-3.9684588052579119E+000
9.48,-1.1103879543021491E+000,-3.1103879543021491E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,-0.0000000000000000E+000,1.2000000000000000E+001,-2.2077590860429805E-001,-2.9999999999999999E-001,-3.9921069137130867E+000
9.5,-1.1503022409236185E+000,-3.1503022409236188E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,-5.0000000000000000E-001,1.2000000000000000E+001,-3.0060448184723720E-001,-2.9999999999999999E-001,-4.0000000000000000E+000
9.52,-1.1901564086527219E+000,-3.1901564086527219E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,-5.0000000000000000E-001,1.2000000000000000E+001,-3.8031281730544381E-001,-2.9999999999999999E-001,-3.9921069137130871E+000
9.54,-1.2299345163537527E+000,-3.2299345163537527E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,-5.0000000000000000E-001,1.2000000000000000E+001,-4.5986903270750523E-001,-2.9999999999999999E-001,-3.9684588052579097E+000
9.56,-1.2696206533139911E+000,-3.2696206533139911E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,-5.0000000000000000E-001,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.9291490029147549E+000
9.58,-1.3091989456077979E+000,-3.3091989456077977E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,-5.0000000000000000E-001,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.8743326445145252E+000
9.6,-1.3486535624459592E+000,-3.3486535624459592E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,-5.0000000000000000E-001,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.8042260651806159E+000
9.62,-1.3879687225077979E+000,-3.3879687225077979E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,-1.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.7191059435530027E+000
9.64,-1.4271287002534774E+000,-3.4271287002534772E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,-1.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.6193082098640752E+000
9.66,-1.4661178322140289E+000,-3.4661178322140289E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,-1.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.5052267201754588E+000
9.68,-1.5049205232565162E+000,-3.5049205232565162E+000,-4.9205232565161516E-003,0.0000000000000000E+000,1,-1.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.3773117020080661E+000
9.7,-1.5435212528218885E+000,-3.5435212528218885E+000,-4.3521252821888345E-002,0.0000000000000000E+000,1,-1.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.2360679774997885E+000
9.72,-1.5819045811329815E+000,-3.5819045811329815E+000,-8.1904581132981602E-002,-4.2545311189929214E-002,1,-1.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.0820529711031566E+000
9.74,-1.6200551553702460E+000,-3.6200551553702462E+000,-1.2005515537024603E-001,-1.0977711617525787E-001,1,-1.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-2.9158745096856467E+000
9.76,-1.6579577158126542E+000,-3.6579577158126542E+000,-1.5795771581265428E-001,-1.7877474166257207E-001,1,-1.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-2.7381884237147558E+000
9.78,-1.6955971019413900E+000,-3.6955971019413898E+000,-1.9559710194139002E-001,-2.4940030911730487E-001,1,-1.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-2.5496959589947723E+000
9.8,-1.7329582585038568E+000,-3.7329582585038565E+000,-2.3295825850385676E-001,-3.2150858189912690E-001,1,-1.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-2.3511410091698850E+000
9.821,-1.7700262415355654E+000,-3.7700262415355654E+000,-2.7002624153556531E-001,-3.9494748505026683E-001,1,-1.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-2.1433071799159915E+000
9.841,-1.8067862243375392E+000,-3.8067862243375394E+000,-3.0678622433753922E-001,-4.6955865246633738E-001,1,-1.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-1.9270146964068677E+000
9.861,-1.8432235034067843E+000,-3.8432235034067843E+000,-3.4322350340678431E-001,-5.4517799931123201E-001,1,-1.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-1.7031171662602989E+000
9.881,-1.8793235043175001E+000,-3.8793235043175001E+000,-3.7932350431750006E-001,-6.2163631743822612E-001,1,-2.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-1.4724982107387083E+000
9.901,-1.9150717875506427E+000,-3.9150717875506427E+000,-4.1507178755064267E-001,-6.9875989148817985E-001,1,-2.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-1.2360679774997876E+000
9.921,-1.9504540542695596E+000,-3.9504540542695596E+000,-4.5045405426955965E-001,-7.7637113325416141E-001,1,-2.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-9.9475954865941840E-001
9.941,-1.9854561520393204E+000,-3.9854561520393204E+000,-4.8545615203932047E-001,-8.5428923182931071E-001,1,-2.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-7.4952525834291306E-001
9.961,-2.0200640804875087E+000,-4.0200640804875087E+000,-5.2006408048750874E-001,-9.3233081699249787E-001,1,-2.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-5.0133293425720493E-001
9.981,-2.0542639969041723E+000,-4.0542639969041723E+000,-5.5426399690417205E-001,-1.0103106332336520E+000,1,-2.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.5116207811725699E-001,-2.5116207811725699E-001
10,-2.0880422217787395E+000,-4.0880422217787391E+000,-5.8804222177873955E-001,-1.0880422217787387E+000,1,-2.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-4.8985871965894130E-015,-4.8985871965894130E-015
