"time","PistonPosition","PressureExtend","PressureRetract","TemperatureExtend","TemperatureRetract","FlowExtend","FlowRetract"
1.51,-4.1192178796195011E-012,1.4695486456089572E+001,1.4695496154842772E+001,8.6000000002583306E+001,8.6000000003298538E+001,-4.1586362697576777E-015,1.7882155461122702E-013
1.52,-4.1153034332528399E-012,1.4695486456104890E+001,1.4695496154863180E+001,8.6000000002583391E+001,8.6000000003298737E+001,-4.1586491021658697E-015,1.7882155461147421E-013
1.53,-4.1114790890517460E-012,1.4695486456120207E+001,1.4695496154883589E+001,8.6000000002583491E+001,8.6000000003298936E+001,-4.1586362697663457E-015,1.7882155461172149E-013
1.54,-4.1077572198372421E-012,1.4695486456135527E+001,1.4695496154903998E+001,8.6000000002583576E+001,8.6000000003299135E+001,-4.1586362697706804E-015,1.7882156744438096E-013
1.55,-4.1041269845365524E-012,1.4695486456150844E+001,1.4695496154924408E+001,8.6000000002583661E+001,8.6000000003299320E+001,-4.1586362697750145E-015,1.7882155461221602E-013
1.56,-4.1005959931156309E-012,1.4695486456166162E+001,1.4695496154944818E+001,8.6000000002583747E+001,8.6000000003299505E+001,-4.1586362697793492E-015,1.7882155461246340E-013
1.57,-4.0971913941422387E-012,1.4695486456181479E+001,1.4695496154965230E+001,8.6000000002583832E+001,8.6000000003299689E+001,-4.1586362697836832E-015,1.7882155461271079E-013
1.58,-4.0939090032600142E-012,1.4695486456196797E+001,1.4695496154985642E+001,8.6000000002583917E+001,8.6000000003299874E+001,-4.1586362697880172E-015,1.8044319814986033E-013
1.59,-4.0906669382655014E-012,1.4695486456212118E+001,1.4695496155006055E+001,8.6000000002584002E+001,8.6000000003300045E+001,-4.1586362697923520E-015,1.7882155461320566E-013
1.6,-4.0875095070351977E-012,1.4695486456227437E+001,1.4695496155026468E+001,8.6000000002584088E+001,8.6000000003300215E+001,-4.1586362697966868E-015,1.7882156744586544E-013
1.61,-4.0844719977293248E-012,1.4695486456242756E+001,1.4695496155046882E+001,8.6000000002584173E+001,8.6000000003300372E+001,-4.1586362698010208E-015,1.8090088053710713E-013
1.62,-4.0815138003670818E-012,1.4695486456258076E+001,1.4695496155067298E+001,8.6000000002584258E+001,8.6000000003300542E+001,-4.1586362698053533E-015,1.7882156744636049E-013
1.63,-4.0786230757662815E-012,1.4695486456273395E+001,1.4695496155087712E+001,8.6000000002584343E+001,8.6000000003300713E+001,-4.1586362698096888E-015,1.7882156744660810E-013
1.64,-4.0758162189927782E-012,1.4695486456288714E+001,1.4695496155108126E+001,8.6000000002584443E+001,8.6000000003300883E+001,-4.1586362698140236E-015,1.7882155461444330E-013
1.65,-4.0730617058615579E-012,1.4695486456304033E+001,1.4695496155128541E+001,8.6000000002584514E+001,8.6000000003301054E+001,-4.1586362698183576E-015,1.8082711984805152E-013
1.66,-4.0704090004201824E-012,1.4695486456319353E+001,1.4695496155148957E+001,8.6000000002584599E+001,8.6000000003301210E+001,-4.1586362698226916E-015,1.7674222869151768E-013
1.67,-4.0678510730459503E-012,1.4695486456334672E+001,1.4695496155169373E+001,8.6000000002584684E+001,8.6000000003301352E+001,-4.1586362698270264E-015,1.7882155461518622E-013
1.68,-4.0653178629580196E-012,1.4695486456349995E+001,1.4695496155189790E+001,8.6000000002584770E+001,8.6000000003301508E+001,-4.1586362698313620E-015,1.7882155461543396E-013
1.69,-4.0628207171019768E-012,1.4695486456365316E+001,1.4695496155210208E+001,8.6000000002584841E+001,8.6000000003301665E+001,-4.1586491022395572E-015,1.7674222869225214E-013
1.7,-4.0604100790367409E-012,1.4695486456380635E+001,1.4695496155230625E+001,8.6000000002584926E+001,8.6000000003301821E+001,-4.1586362698400332E-015,1.7882155461592944E-013
1.71,-4.0580759173186377E-012,1.4695486456395955E+001,1.4695496155251044E+001,8.6000000002585011E+001,8.6000000003301963E+001,-4.1586362698443679E-015,1.7882155461617713E-013
1.72,-4.0558480249966985E-012,1.4695486456411274E+001,1.4695496155271465E+001,8.6000000002585097E+001,8.6000000003302091E+001,-4.1586362698487027E-015,1.7674224152539917E-013
1.73,-4.0536987010654943E-012,1.4695486456426595E+001,1.4695496155291885E+001,8.6000000002585168E+001,8.6000000003302233E+001,-4.1586362698530367E-015,1.7882155461667279E-013
1.74,-4.0515596748945647E-012,1.4695486456441918E+001,1.4695496155312304E+001,8.6000000002585267E+001,8.6000000003302375E+001,-5.7588254728678831E-015,1.7882156744933292E-013
1.75,-4.0494828331924972E-012,1.4695486456457239E+001,1.4695496155332723E+001,8.6000000002585338E+001,8.6000000003302503E+001,-4.1586362698617063E-015,1.7882155461716845E-013
1.76,-4.0474582404922685E-012,1.4695486456472560E+001,1.4695496155353142E+001,8.6000000002585409E+001,8.6000000003302617E+001,-4.1586362698660427E-015,1.7882155461741634E-013
1.77,-4.0454840658741701E-012,1.4695486456487881E+001,1.4695496155373563E+001,8.6000000002585494E+001,8.6000000003302745E+001,-4.1586491022742363E-015,1.7882156745007649E-013
1.78,-4.0435380095967839E-012,1.4695486456503204E+001,1.4695496155393982E+001,8.6000000002585551E+001,8.6000000003302887E+001,-4.1586491022785727E-015,1.7882155461791215E-013
1.79,-4.0416184965870183E-012,1.4695486456518529E+001,1.4695496155414403E+001,8.6000000002585608E+001,8.6000000003303029E+001,-4.1586362698790502E-015,1.7882155461816004E-013
1.8,-4.0397429142229982E-012,1.4695486456533850E+001,1.4695496155434824E+001,8.6000000002585665E+001,8.6000000003303143E+001,-4.1586362698833850E-015,1.7882155461840801E-013
1.81,-4.0379091033858857E-012,1.4695486456549171E+001,1.4695496155455245E+001,8.6000000002585750E+001,8.6000000003303256E+001,-4.1586362698877206E-015,1.7882155461865592E-013
1.82,-4.0361261234306747E-012,1.4695486456564494E+001,1.4695496155475668E+001,8.6000000002585807E+001,8.6000000003303398E+001,-4.1586362698920577E-015,1.7882155461890392E-013
1.83,-4.0343749531800893E-012,1.4695486456579818E+001,1.4695496155496091E+001,8.6000000002585878E+001,8.6000000003303526E+001,-4.1586362698963925E-015,1.7674222869568196E-013
1.84,-4.0326435878969151E-012,1.4695486456595141E+001,1.4695496155516514E+001,8.6000000002585949E+001,8.6000000003303640E+001,-4.1586362699007281E-015,1.7882156745181224E-013
1.85,-4.0309687275739379E-012,1.4695486456610462E+001,1.4695496155536938E+001,8.6000000002586020E+001,8.6000000003303768E+001,-4.1586362699050637E-015,1.7882156745206023E-013
1.86,-4.0293864735028904E-012,1.4695486456625783E+001,1.4695496155557363E+001,8.6000000002586091E+001,8.6000000003303882E+001,-4.1586362699093977E-015,1.7674224152882979E-013
1.87,-4.0278428394713818E-012,1.4695486456641106E+001,1.4695496155577787E+001,8.6000000002586162E+001,8.6000000003304010E+001,-4.1586491023175921E-015,1.7882156745255634E-013
1.88,-4.0263384034615326E-012,1.4695486456656429E+001,1.4695496155598212E+001,8.6000000002586219E+001,8.6000000003304123E+001,-4.1586491023219285E-015,1.7882155462039217E-013
1.89,-4.0248900189694404E-012,1.4695486456671752E+001,1.4695496155618638E+001,8.6000000002586276E+001,8.6000000003304251E+001,-4.1586362699224036E-015,1.7882156745305263E-013
1.9,-4.0234796817045694E-012,1.4695486456687075E+001,1.4695496155639063E+001,8.6000000002586361E+001,8.6000000003304351E+001,-4.9909820764854986E-015,1.8082711984805152E-013
1.91,-4.0220898838248747E-012,1.4695486456702398E+001,1.4695496155659487E+001,8.6000000002586432E+001,8.6000000003304464E+001,-4.1586362699310772E-015,1.7674224153005584E-013
1.92,-4.0207727163444738E-012,1.4695486456717719E+001,1.4695496155679914E+001,8.6000000002586503E+001,8.6000000003304564E+001,-4.1586362699354112E-015,1.7882155462138467E-013
1.93,-4.0195048857198952E-012,1.4695486456733041E+001,1.4695496155700340E+001,8.6000000002586575E+001,8.6000000003304663E+001,-4.1586362699397460E-015,1.7882155462163287E-013
1.94,-4.0182705117356454E-012,1.4695486456748366E+001,1.4695496155720768E+001,8.6000000002586646E+001,8.6000000003304763E+001,-4.1586362699440831E-015,1.7882155462188101E-013
1.95,-4.0170568152275380E-012,1.4695486456763691E+001,1.4695496155741194E+001,8.6000000002586717E+001,8.6000000003304862E+001,-4.1586362699484187E-015,1.7882156745454147E-013
1.96,-4.0158714630392026E-012,1.4695486456779014E+001,1.4695496155761621E+001,8.6000000002586788E+001,8.6000000003304976E+001,-4.1586362699527551E-015,1.8082711984805154E-013
1.97,-4.0147303273561282E-012,1.4695486456794336E+001,1.4695496155782047E+001,8.6000000002586873E+001,8.6000000003305075E+001,-4.1586362699570899E-015,1.7882156745503798E-013
1.98,-4.0136174618637444E-012,1.4695486456809661E+001,1.4695496155802473E+001,8.6000000002586958E+001,8.6000000003305175E+001,-4.1586491023652858E-015,1.8082711984805157E-013
1.99,-4.0125209209445044E-012,1.4695486456824984E+001,1.4695496155822900E+001,8.6000000002587043E+001,8.6000000003305260E+001,-4.1586491023696222E-015,1.8090088054663806E-013
2,-4.0114572907166865E-012,1.4695486456840307E+001,1.4695496155843328E+001,8.6000000002587115E+001,8.6000000003305345E+001,-4.1586362699700982E-015,1.7882156745578257E-013
2.01,-4.0104151509175128E-012,1.4695486456855631E+001,1.4695496155863754E+001,8.6000000002587171E+001,8.6000000003305431E+001,-4.1586362699744353E-015,1.8044319814986035E-013
2.02,-4.0093918114688911E-012,1.4695486456870954E+001,1.4695496155884181E+001,8.6000000002587242E+001,8.6000000003305530E+001,-4.1586362699787693E-015,1.8044319814986035E-013
2.03,-4.0084220163243281E-012,1.4695486456886275E+001,1.4695496155904610E+001,8.6000000002587299E+001,8.6000000003305630E+001,-4.1586362699831033E-015,1.7882155462411504E-013
2.04,-4.0075131272761805E-012,1.4695486456901598E+001,1.4695496155925039E+001,8.6000000002587356E+001,8.6000000003305701E+001,-4.1586362699874405E-015,1.7882155462436329E-013
2.05,-4.0066356134347071E-012,1.4695486456916921E+001,1.4695496155945465E+001,8.6000000002587399E+001,8.6000000003305786E+001,-4.1586362699917761E-015,1.7882156745702384E-013
2.06,-4.0057844077352588E-012,1.4695486456932244E+001,1.4695496155965893E+001,8.6000000002587456E+001,8.6000000003305871E+001,-4.1586362699961124E-015,1.7882156745727216E-013
2.07,-4.0049361623810563E-012,1.4695486456947568E+001,1.4695496155986319E+001,8.6000000002587512E+001,8.6000000003305956E+001,-4.1586362700004480E-015,1.7882156745752056E-013
2.08,-4.0041082179327698E-012,1.4695486456962893E+001,1.4695496156006747E+001,8.6000000002587569E+001,8.6000000003306013E+001,-4.1586362700047844E-015,1.7882155462535644E-013
2.09,-4.0032739364260272E-012,1.4695486456978218E+001,1.4695496156027174E+001,8.6000000002587640E+001,8.6000000003306099E+001,-4.1586491024129796E-015,1.7882155462560474E-013
2.1,-4.0024553305994719E-012,1.4695486456993541E+001,1.4695496156047602E+001,8.6000000002587711E+001,8.6000000003306184E+001,-4.1586491024173167E-015,1.8090088054940094E-013
2.11,-4.0016467141095111E-012,1.4695486457008865E+001,1.4695496156068030E+001,8.6000000002587782E+001,8.6000000003306255E+001,-4.1586362700177919E-015,1.7882156745851374E-013
2.12,-4.0008733353601601E-012,1.4695486457024188E+001,1.4695496156088460E+001,8.6000000002587839E+001,8.6000000003306326E+001,-4.1586362700221299E-015,1.7882155462634973E-013
2.13,-4.0001173505109591E-012,1.4695486457039511E+001,1.4695496156108888E+001,8.6000000002587896E+001,8.6000000003306411E+001,-4.1586362700264647E-015,1.8044319814986033E-013
2.14,-3.9993995323217034E-012,1.4695486457054834E+001,1.4695496156129318E+001,8.6000000002587953E+001,8.6000000003306496E+001,-4.1586362700308002E-015,1.7882156745925878E-013
2.15,-3.9987248942286588E-012,1.4695486457070158E+001,1.4695496156149748E+001,8.6000000002588010E+001,8.6000000003306567E+001,-4.1586362700351366E-015,1.7882156745950718E-013
2.16,-3.9980403787383665E-012,1.4695486457085483E+001,1.4695496156170176E+001,8.6000000002588081E+001,8.6000000003306653E+001,-4.1586362700394722E-015,1.7882156745975550E-013
2.17,-3.9973769780271583E-012,1.4695486457100806E+001,1.4695496156190604E+001,8.6000000002588138E+001,8.6000000003306738E+001,-4.1586362700438078E-015,1.8090088055115958E-013
2.18,-3.9967357206818265E-012,1.4695486457116129E+001,1.4695496156211032E+001,8.6000000002588195E+001,8.6000000003306809E+001,-4.1586362700481426E-015,1.8044319814986035E-013
2.19,-3.9960790396090952E-012,1.4695486457131453E+001,1.4695496156231462E+001,8.6000000002588251E+001,8.6000000003306894E+001,-4.1586362700524813E-015,1.7882155462808830E-013
2.2,-3.9954432626312229E-012,1.4695486457146778E+001,1.4695496156251892E+001,8.6000000002588308E+001,8.6000000003306965E+001,-4.1586362700568169E-015,1.7882155462833675E-013
2.21,-3.9948433398499727E-012,1.4695486457162103E+001,1.4695496156272322E+001,8.6000000002588365E+001,8.6000000003307036E+001,-4.1586491024650121E-015,1.8090088055216478E-013
2.22,-3.9942561799393574E-012,1.4695486457177427E+001,1.4695496156292752E+001,8.6000000002588436E+001,8.6000000003307136E+001,-4.1586362700654880E-015,1.7882156746124588E-013
2.23,-3.9936566961364905E-012,1.4695486457192752E+001,1.4695496156313181E+001,8.6000000002588493E+001,8.6000000003307207E+001,-4.1586362700698244E-015,1.7882156746149437E-013
2.24,-3.9930678824937289E-012,1.4695486457208077E+001,1.4695496156333611E+001,8.6000000002588564E+001,8.6000000003307292E+001,-4.1586362700741600E-015,1.7882155462933036E-013
2.25,-3.9924975720354764E-012,1.4695486457223401E+001,1.4695496156354043E+001,8.6000000002588635E+001,8.6000000003307377E+001,-4.1586362700784971E-015,1.7882155462957886E-013
2.26,-3.9919466801759242E-012,1.4695486457238726E+001,1.4695496156374473E+001,8.6000000002588692E+001,8.6000000003307449E+001,-4.1586362700828327E-015,1.7882155462982723E-013
2.27,-3.9914159598043849E-012,1.4695486457254050E+001,1.4695496156394903E+001,8.6000000002588749E+001,8.6000000003307534E+001,-4.1586362700871699E-015,1.8090088055367268E-013
2.28,-3.9908631044234392E-012,1.4695486457269377E+001,1.4695496156415333E+001,8.6000000002588820E+001,8.6000000003307619E+001,-4.1586362700915054E-015,1.7882156746273651E-013
2.29,-3.9902940365621737E-012,1.4695486457284703E+001,1.4695496156435761E+001,8.6000000002588877E+001,8.6000000003307690E+001,-4.1586362700958426E-015,1.7882155463057262E-013
2.3,-3.9897370673018499E-012,1.4695486457300028E+001,1.4695496156456192E+001,8.6000000002588934E+001,8.6000000003307761E+001,-4.1586362701001790E-015,1.8090088055442665E-013
2.31,-3.9891928054229968E-012,1.4695486457315351E+001,1.4695496156476622E+001,8.6000000002588990E+001,8.6000000003307832E+001,-4.1586362701045146E-015,1.7882156746348185E-013
2.32,-3.9886716602012836E-012,1.4695486457330675E+001,1.4695496156497054E+001,8.6000000002589047E+001,8.6000000003307917E+001,-4.1586362701088517E-015,1.7882155463131799E-013
2.33,-3.9881552542994493E-012,1.4695486457346000E+001,1.4695496156517486E+001,8.6000000002589104E+001,8.6000000003307989E+001,-4.1586491025170477E-015,1.7882156746397879E-013
2.34,-3.9876834261310937E-012,1.4695486457361325E+001,1.4695496156537919E+001,8.6000000002589175E+001,8.6000000003308074E+001,-4.1586491025213841E-015,1.7882155463181496E-013
2.35,-3.9872365333374304E-012,1.4695486457376649E+001,1.4695496156558351E+001,8.6000000002589232E+001,8.6000000003308145E+001,-4.1586362701218592E-015,1.7882155463206343E-013
2.36,-3.9868103275639669E-012,1.4695486457391974E+001,1.4695496156578781E+001,8.6000000002589289E+001,8.6000000003308216E+001,-4.1586362701261956E-015,1.7882156746472424E-013
2.37,-3.9863754646058969E-012,1.4695486457407300E+001,1.4695496156599214E+001,8.6000000002589360E+001,8.6000000003308301E+001,-4.1586362701305320E-015,1.7882155463256037E-013
2.38,-3.9859589868100364E-012,1.4695486457422625E+001,1.4695496156619646E+001,8.6000000002589431E+001,8.6000000003308386E+001,-4.9909820764854986E-015,1.7882156746522126E-013
2.39,-3.9855639022671353E-012,1.4695486457437950E+001,1.4695496156640077E+001,8.6000000002589488E+001,8.6000000003308458E+001,-4.1586362701392047E-015,1.7882156746546973E-013
2.4,-3.9851981522183499E-012,1.4695486457453274E+001,1.4695496156660511E+001,8.6000000002589545E+001,8.6000000003308529E+001,-4.1586362701435419E-015,1.7882155463330599E-013
2.41,-3.9848345260866200E-012,1.4695486457468599E+001,1.4695496156680942E+001,8.6000000002589601E+001,8.6000000003308614E+001,-4.1586491025517371E-015,1.8082711984805154E-013
2.42,-3.9844931802391555E-012,1.4695486457483923E+001,1.4695496156701374E+001,8.6000000002589658E+001,8.6000000003308671E+001,-4.1586491025560742E-015,1.7882155463380291E-013
2.43,-3.9841591948060996E-012,1.4695486457499250E+001,1.4695496156721806E+001,8.6000000002589715E+001,8.6000000003308728E+001,-4.1586362701565494E-015,1.7882156746646377E-013
2.44,-3.9837938773092433E-012,1.4695486457514576E+001,1.4695496156742237E+001,8.6000000002589758E+001,8.6000000003308784E+001,-4.1586362701608889E-015,1.7882155463429988E-013
2.45,-3.9834518765116728E-012,1.4695486457529901E+001,1.4695496156762673E+001,8.6000000002589829E+001,8.6000000003308870E+001,-4.1586362701652245E-015,1.7882155463454853E-013
2.46,-3.9831415902970418E-012,1.4695486457545226E+001,1.4695496156783104E+001,8.6000000002589886E+001,8.6000000003308941E+001,-4.1586362701695593E-015,1.7882155463479705E-013
2.47,-3.9828182945969996E-012,1.4695486457560550E+001,1.4695496156803536E+001,8.6000000002589957E+001,8.6000000003309012E+001,-4.1586362701738957E-015,1.7882155463504557E-013
2.48,-3.9825476536727725E-012,1.4695486457575875E+001,1.4695496156823967E+001,8.6000000002590028E+001,8.6000000003309083E+001,-4.1586362701782320E-015,1.8090088055895168E-013
2.49,-3.9822745702452810E-012,1.4695486457591199E+001,1.4695496156844399E+001,8.6000000002590085E+001,8.6000000003309154E+001,-4.1586362701825692E-015,1.7882155463554262E-013
2.5,-3.9819833334435486E-012,1.4695486457606526E+001,1.4695496156864833E+001,8.6000000002590127E+001,8.6000000003309211E+001,-4.1586362701869063E-015,1.7882156746820348E-013
2.51,-3.9816996622870903E-012,1.4695486457621852E+001,1.4695496156885266E+001,8.6000000002590184E+001,8.6000000003309268E+001,-4.1586362701912419E-015,1.7882155463603974E-013
2.52,-3.9814265049576617E-012,1.4695486457637177E+001,1.4695496156905698E+001,8.6000000002590255E+001,8.6000000003309339E+001,-4.1586491025994371E-015,1.7882156746870050E-013
2.53,-3.9811463454784633E-012,1.4695486457652501E+001,1.4695496156926128E+001,8.6000000002590326E+001,8.6000000003309410E+001,-4.1586491026037743E-015,1.7882155463653679E-013
2.54,-3.9808665213687569E-012,1.4695486457667826E+001,1.4695496156946561E+001,8.6000000002590383E+001,8.6000000003309466E+001,-4.1586362702042510E-015,1.7882155463678536E-013
2.55,-3.9806093867930679E-012,1.4695486457683153E+001,1.4695496156966994E+001,8.6000000002590440E+001,8.6000000003309538E+001,-4.1586362702085874E-015,1.7882155463703391E-013
2.56,-3.9803525379450158E-012,1.4695486457698477E+001,1.4695496156987428E+001,8.6000000002590497E+001,8.6000000003309594E+001,-4.1586362702129230E-015,1.7882155463728246E-013
