"time","J1_w","J2_w","J3_w","J4_w"
0.162,8.5966983699258943E+000,1.6090661714881751E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.163,8.5776054978992686E+000,1.6188612786559182E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.164,8.5586353829749999E+000,1.6286538473233476E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.165,8.5397970977470266E+000,1.6384438620266608E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.166,8.5210995872257165E+000,1.6482313073060881E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.167,8.5025516600254480E+000,1.6580161677059175E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.168,8.4841619796868066E+000,1.6677984277745188E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.169,8.4659390561419379E+000,1.6775780720643680E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.17,8.4478912373314881E+000,1.6873550851320722E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.171,8.4300267009814185E+000,1.6971294515383930E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.172,8.4123534465477832E+000,1.7069011558482718E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.173,8.3948792873374440E+000,1.7166701826308537E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.174,8.3776118428124811E+000,1.7264365164595117E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.175,8.3605585310859070E+000,1.7362001419118718E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.176,8.3437265616160747E+000,1.7459610435698367E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.177,8.3271229281070145E+000,1.7557192060196105E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.178,8.3107544016216650E+000,1.7654746138517226E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.179,8.2946275239148495E+000,1.7752272516610526E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.18,8.2787486009925182E+000,1.7849771040468538E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.181,8.2631236969036674E+000,1.7947241556127789E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.182,8.2477586277710220E+000,1.8044683909669028E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.183,8.2326589560663876E+000,1.8142097947217479E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.184,8.2178299851363246E+000,1.8239483514943082E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.185,8.2032767539835412E+000,1.8336840459060730E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.186,8.1890040323091675E+000,1.8434168625830520E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.187,8.1750163158207698E+000,1.8531467861557993E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.188,8.1613178218107834E+000,1.8628738012594372E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.189,8.1479124850096927E+000,1.8725978925336815E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
