"time","TRes"
8.666,3.2304665684533597E+002
8.668,3.2304067751419029E+002
8.67,3.2303469937891083E+002
8.672,3.2302872243925844E+002
8.674,3.2302274669499400E+002
8.676,3.2301677214587835E+002
8.678,3.2301079879167253E+002
8.68,3.2300482663213756E+002
8.682,3.2299885566703449E+002
8.684,3.2299288589612445E+002
8.686,3.2298691731916858E+002
8.688,3.2298094993592809E+002
8.69,3.2297498374616424E+002
8.692,3.2296901874963834E+002
8.694,3.2296305494611175E+002
8.696,3.2295709233534586E+002
8.698,3.2295113091710209E+002
8.7,3.2294517069114198E+002
8.702,3.2293921165722708E+002
8.704,3.2293325381511892E+002
8.706,3.2292729716457922E+002
8.708,3.2292134170536963E+002
8.71,3.2291538743725187E+002
8.712,3.2290943435998770E+002
8.714,3.2290348247333901E+002
8.716,3.2289753177706763E+002
8.718,3.2289158227093549E+002
8.72,3.2288563395470459E+002
8.722,3.2287968682813693E+002
8.724,3.2287374089099455E+002
8.726,3.2286779614303964E+002
8.728,3.2286185258403430E+002
8.73,3.2285591021374074E+002
8.732,3.2284996903192126E+002
8.734,3.2284402903833814E+002
8.736,3.2283809023275370E+002
8.738,3.2283215261493041E+002
8.74,3.2282621618463065E+002
8.742,3.2282028094161694E+002
8.744,3.2281434688565184E+002
8.746,3.2280841401649792E+002
8.748,3.2280248233391785E+002
8.75,3.2279655183767426E+002
8.752,3.2279062252752993E+002
8.754,3.2278469440324761E+002
8.756,3.2277876746459015E+002
8.758,3.2277284171132044E+002
8.76,3.2276691714320134E+002
8.762,3.2276099375999587E+002
8.764,3.2275507156146705E+002
8.766,3.2274915054737789E+002
8.768,3.2274323071749160E+002
8.77,3.2273731207157124E+002
8.772,3.2273139460938006E+002
8.774,3.2272547833068131E+002
8.776,3.2271956323523830E+002
8.778,3.2271364932281438E+002
8.78,3.2270773659317297E+002
8.782,3.2270182504607749E+002
8.784,3.2269591468129141E+002
8.786,3.2269000549857827E+002
8.788,3.2268409749770166E+002
8.79,3.2267819067842521E+002
8.792,3.2267228504051263E+002
8.794,3.2266638058372763E+002
8.796,3.2266047730783396E+002
8.798,3.2265457521259549E+002
8.8,3.2264867429777604E+002
8.802,3.2264277456313960E+002
8.804,3.2263687600845003E+002
8.806,3.2263097863347144E+002
8.808,3.2262508243796782E+002
8.81,3.2261918742170332E+002
8.812,3.2261329358444203E+002
8.814,3.2260740092594818E+002
8.816,3.2260150944598604E+002
8.818,3.2259561914431987E+002
8.82,3.2258973002071406E+002
8.822,3.2258384207493293E+002
8.824,3.2257795530674099E+002
8.826,3.2257206971590267E+002
8.828,3.2256618530218253E+002
8.83,3.2256030206534513E+002
8.832,3.2255442000515507E+002
8.834,3.2254853912137702E+002
8.836,3.2254265941377577E+002
8.838,3.2253678088211603E+002
8.84,3.2253090352616260E+002
8.842,3.2252502734568037E+002
8.844,3.2251915234043423E+002
8.846,3.2251327851018914E+002
8.848,3.2250740585471010E+002
8.85,3.2250153437376213E+002
8.852,3.2249566406711034E+002
8.854,3.2248979493451986E+002
8.856,3.2248392697575594E+002
8.858,3.2247806019058373E+002
8.86,3.2247219457876855E+002
8.862,3.2246633014007574E+002
8.864,3.2246046687427065E+002
8.866,3.2245460478111875E+002
8.868,3.2244874386038543E+002
8.87,3.2244288411183629E+002
8.872,3.2243702553523684E+002
8.874,3.2243116813035272E+002
8.876,3.2242531189694955E+002
8.878,3.2241945683479310E+002
8.88,3.2241360294364904E+002
8.882,3.2240775022328319E+002
8.884,3.2240189867346140E+002
8.886,3.2239604829394960E+002
8.888,3.2239019908451371E+002
8.89,3.2238435104491970E+002
8.892,3.2237850417493360E+002
8.894,3.2237265847432150E+002
8.896,3.2236681394284949E+002
8.898,3.2236097058028378E+002
8.9,3.2235512838639056E+002
8.902,3.2234928736093616E+002
8.904,3.2234344750368683E+002
8.906,3.2233760881440895E+002
8.908,3.2233177129286889E+002
8.91,3.2232593493883314E+002
8.912,3.2232009975206819E+002
8.914,3.2231426573234063E+002
8.916,3.2230843287941701E+002
8.918,3.2230260119306394E+002
8.92,3.2229677067304812E+002
8.922,3.2229094131913632E+002
8.924,3.2228511313109527E+002
8.926,3.2227928610869185E+002
8.928,3.2227346025169288E+002
8.93,3.2226763555986531E+002
8.932,3.2226181203297614E+002
8.934,3.2225598967079230E+002
8.936,3.2225016847308092E+002
8.938,3.2224434843960910E+002
8.94,3.2223852957014395E+002
8.942,3.2223271186445271E+002
8.944,3.2222689532230260E+002
8.946,3.2222107994346089E+002
8.948,3.2221526572769494E+002
8.95,3.2220945267477214E+002
8.952,3.2220364078445994E+002
8.954,3.2219783005652579E+002
8.956,3.2219202049073721E+002
8.958,3.2218621208686176E+002
8.96,3.2218040484466712E+002
8.962,3.2217459876392093E+002
8.964,3.2216879384439085E+002
8.966,3.2216299008584468E+002
8.968,3.2215718748805023E+002
8.97,3.2215138605077533E+002
8.972,3.2214558577378784E+002
8.972,3.2214558577378784E+002
8.974,3.2215774464998543E+002
8.974,3.2215774464998543E+002
8.976,3.2216990032559556E+002
8.978,3.2218205280152654E+002
8.98,3.2219420207868632E+002
8.982,3.2220634815798257E+002
8.984,3.2221849104032276E+002
8.986,3.2223063072661398E+002
8.988,3.2224276721776295E+002
8.99,3.2225490051467625E+002
8.992,3.2226703061826004E+002
8.994,3.2227915752942022E+002
8.996,3.2229128124906237E+002
8.998,3.2230340177809182E+002
9,3.2231551911741360E+002
9.002,3.2232763326793236E+002
9.004,3.2233974423055253E+002
9.006,3.2235185200617821E+002
9.008,3.2236395659571326E+002
9.01,3.2237605800006116E+002
9.012,3.2238815622012515E+002
9.014,3.2240025125680813E+002
9.016,3.2241234311101272E+002
9.018,3.2242443178364124E+002
9.02,3.2243651727559575E+002
9.022,3.2244859958777795E+002
9.024,3.2246067872108927E+002
9.026,3.2247275467643090E+002
9.028,3.2248482745470363E+002
9.03,3.2249689705680800E+002
9.032,3.2250896348364432E+002
9.034,3.2252102673611250E+002
9.036,3.2253308681511220E+002
9.038,3.2254514372154279E+002
9.04,3.2255719745630336E+002
9.042,3.2256924802029260E+002
9.044,3.2258129541440906E+002
9.046,3.2259333963955089E+002
9.048,3.2260538069661601E+002
9.05,3.2261741858650197E+002
9.052,3.2262945331010610E+002
9.054,3.2264148486832539E+002
9.056,3.2265351326205655E+002
9.058,3.2266553849219594E+002
9.06,3.2267756055963974E+002
9.062,3.2268957946528371E+002
9.064,3.2270159521002341E+002
9.066,3.2271360779475413E+002
9.068,3.2272561722037074E+002
9.07,3.2273762348776791E+002
9.072,3.2274962659783995E+002
9.074,3.2276162655148096E+002
9.076,3.2277362334958468E+002
9.078,3.2278561699304464E+002
9.08,3.2279760748275396E+002
9.082,3.2280959481960554E+002
9.084,3.2282157900449198E+002
9.086,3.2283356003830556E+002
9.088,3.2284553792193827E+002
9.09,3.2285751265628187E+002
9.092,3.2286948424222777E+002
9.094,3.2288145268066711E+002
9.096,3.2289341797249068E+002
9.098,3.2290538011858905E+002
9.1,3.2291733911985250E+002
9.102,3.2292929497717097E+002
9.104,3.2294124769143411E+002
9.106,3.2295319726353131E+002
9.108,3.2296514369435164E+002
9.11,3.2297708698478397E+002
9.112,3.2298902713571670E+002
9.114,3.2300096414803812E+002
9.116,3.2301289802263614E+002
9.118,3.2302482876039835E+002
9.12,3.2303675636221209E+002
9.122,3.2304868082896445E+002
9.124,3.2306060216154214E+002
9.126,3.2307252036083167E+002
9.128,3.2308443542771920E+002
9.13,3.2309634736309062E+002
9.132,3.2310825616783154E+002
9.134,3.2312016184282726E+002
9.136,3.2313206438896276E+002
9.138,3.2314396380712282E+002
9.14,3.2315586009819185E+002
9.142,3.2316775326305401E+002
9.144,3.2317964330259315E+002
9.146,3.2319153021769284E+002
9.148,3.2320341400923638E+002
9.15,3.2321529467810677E+002
9.152,3.2322717222518668E+002
9.154,3.2323904665135854E+002
9.156,3.2325091795750450E+002
9.158,3.2326278614450632E+002
9.16,3.2327465121324565E+002
9.162,3.2328651316460366E+002
9.164,3.2329837199946138E+002
9.166,3.2331022771869948E+002
9.168,3.2332208032319835E+002
9.17,3.2333392981383815E+002
9.172,3.2334577619149866E+002
9.174,3.2335761945705940E+002
9.176,3.2336945961139963E+002
9.178,3.2338129665539833E+002
9.18,3.2339313058993412E+002
9.182,3.2340496141588540E+002
9.184,3.2341678913413028E+002
9.186,3.2342861374554661E+002
9.188,3.2344043525101188E+002
9.19,3.2345225365140334E+002
9.192,3.2346406894759792E+002
9.194,3.2347588114047232E+002
9.196,3.2348769023090290E+002
9.198,3.2349949621976572E+002
9.2,3.2351129910793662E+002
9.202,3.2352309889629112E+002
9.204,3.2353489558570448E+002
9.206,3.2354668917705163E+002
9.208,3.2355847967120724E+002
9.21,3.2357026706904566E+002
9.212,3.2358205137144103E+002
9.214,3.2359383257926709E+002
9.216,3.2360561069339741E+002
9.218,3.2361738571470528E+002
9.22,3.2362915764406358E+002
9.222,3.2364092648234498E+002
9.224,3.2365269223042191E+002
9.226,3.2366445488916645E+002
9.228,3.2367621445945042E+002
9.23,3.2368797094214534E+002
9.232,3.2369972433812245E+002
9.234,3.2371147464825276E+002
9.236,3.2372322187340694E+002
9.238,3.2373496601445532E+002
9.24,3.2374670707226807E+002
9.242,3.2375844504771504E+002
9.244,3.2377017994166573E+002
9.246,3.2378191175498944E+002
9.248,3.2379364048855513E+002
9.25,3.2380536614323148E+002
9.252,3.2381708871988695E+002
9.254,3.2382880821938966E+002
9.256,3.2384052464260742E+002
9.258,3.2385223799040779E+002
9.26,3.2386394826365813E+002
9.262,3.2387565546322537E+002
9.264,3.2388735958997626E+002
9.266,3.2389906064477725E+002
9.268,3.2391075862849448E+002
9.27,3.2392245354199378E+002
9.272,3.2393414538614081E+002
9.274,3.2394583416180086E+002
9.276,3.2395751986983896E+002
9.278,3.2396920251111982E+002
9.28,3.2398088208650796E+002
9.282,3.2399255859686753E+002
9.284,3.2400423204306242E+002
9.286,3.2401590242595631E+002
9.288,3.2402756974641250E+002
9.29,3.2403923400529408E+002
9.292,3.2405089520346382E+002
9.294,3.2406255334178422E+002
9.296,3.2407420842111748E+002
9.298,3.2408586044232555E+002
9.3,3.2409750940627009E+002
9.302,3.2410915531381249E+002
9.304,3.2412079816581388E+002
9.306,3.2413243796313503E+002
9.308,3.2414407470663650E+002
9.31,3.2415570839717856E+002
9.31,3.2415570839717856E+002
9.312,3.2414950725572339E+002
9.312,3.2414950725572339E+002
9.314,3.2414330735449653E+002
9.316,3.2413710869324990E+002
9.318,3.2413091127173550E+002
9.32,3.2412471508970538E+002
9.322,3.2411852014691169E+002
9.324,3.2411232644310655E+002
9.326,3.2410613397804218E+002
9.328,3.2409994275147079E+002
9.33,3.2409375276314472E+002
9.332,3.2408756401281630E+002
9.334,3.2408137650023792E+002
9.336,3.2407519022516209E+002
9.338,3.2406900518734125E+002
9.34,3.2406282138652796E+002
9.342,3.2405663882247484E+002
9.344,3.2405045749493451E+002
9.346,3.2404427740365969E+002
9.348,3.2403809854840313E+002
9.35,3.2403192092891760E+002
9.352,3.2402574454495601E+002
9.354,3.2401956939627121E+002
9.356,3.2401339548261609E+002
9.358,3.2400722280374373E+002
9.36,3.2400105135940714E+002
9.362,3.2399488114935940E+002
9.364,3.2398871217335369E+002
9.366,3.2398254443114314E+002
9.368,3.2397637792248105E+002
9.37,3.2397021264712066E+002
9.372,3.2396404860481533E+002
9.374,3.2395788579531848E+002
9.376,3.2395172421838350E+002
9.378,3.2394556387376394E+002
9.38,3.2393940476121327E+002
9.382,3.2393324688048511E+002
9.384,3.2392709023133312E+002
9.386,3.2392093481351094E+002
9.388,3.2391478062677231E+002
9.39,3.2390862767087106E+002
9.392,3.2390247594556098E+002
9.394,3.2389632545059595E+002
9.396,3.2389017618572990E+002
9.398,3.2388402815071680E+002
9.4,3.2387788134531070E+002
9.402,3.2387173576926568E+002
9.404,3.2386559142233585E+002
9.406,3.2385944830427542E+002
9.408,3.2385330641483858E+002
9.41,3.2384716575377962E+002
9.412,3.2384102632085290E+002
9.414,3.2383488811581276E+002
9.416,3.2382875113841362E+002
9.418,3.2382261538840993E+002
9.42,3.2381648086555623E+002
9.422,3.2381034756960713E+002
9.424,3.2380421550031718E+002
9.426,3.2379808465744111E+002
9.428,3.2379195504073363E+002
9.43,3.2378582664994946E+002
9.432,3.2377969948484343E+002
9.434,3.2377357354517045E+002
9.436,3.2376744883068540E+002
9.438,3.2376132534114322E+002
9.44,3.2375520307629893E+002
9.442,3.2374908203590763E+002
9.444,3.2374296221972440E+002
9.446,3.2373684362750441E+002
9.448,3.2373072625900284E+002
9.45,3.2372461011397496E+002
9.452,3.2371849519217608E+002
9.454,3.2371238149336159E+002
9.456,3.2370626901728684E+002
9.458,3.2370015776370730E+002
9.46,3.2369404773237846E+002
9.462,3.2368793892305587E+002
9.464,3.2368183133549513E+002
9.466,3.2367572496945195E+002
9.468,3.2366961982468194E+002
9.47,3.2366351590094087E+002
9.472,3.2365741319798457E+002
9.474,3.2365131171556885E+002
9.476,3.2364521145344963E+002
9.478,3.2363911241138283E+002
9.48,3.2363301458912440E+002
9.482,3.2362691798643044E+002
9.484,3.2362082260305698E+002
9.486,3.2361472843876021E+002
9.488,3.2360863549329628E+002
9.49,3.2360254376642143E+002
9.492,3.2359645325789199E+002
9.494,3.2359036396746427E+002
9.496,3.2358427589489457E+002
9.498,3.2357818903993939E+002
9.5,3.2357210340235520E+002
9.502,3.2356601898189854E+002
9.504,3.2355993577832595E+002
9.506,3.2355385379139409E+002
9.508,3.2354777302085961E+002
9.51,3.2354169346647922E+002
9.512,3.2353561512800968E+002
9.514,3.2352953800520788E+002
9.516,3.2352346209783059E+002
9.518,3.2351738740563479E+002
9.52,3.2351131392837743E+002
9.522,3.2350524166581550E+002
9.524,3.2349917061770611E+002
9.526,3.2349310078380631E+002
9.528,3.2348703216387332E+002
9.53,3.2348096475766431E+002
9.532,3.2347489856493650E+002
9.534,3.2346883358544721E+002
9.536,3.2346276981895386E+002
9.538,3.2345670726521377E+002
9.54,3.2345064592398444E+002
9.542,3.2344458579502333E+002
9.544,3.2343852687808806E+002
9.546,3.2343246917293612E+002
9.548,3.2342641267932521E+002
9.55,3.2342035739701305E+002
9.552,3.2341430332575732E+002
9.554,3.2340825046531586E+002
9.556,3.2340219881544647E+002
9.558,3.2339614837590705E+002
9.56,3.2339009914645555E+002
9.562,3.2338405112684995E+002
9.564,3.2337800431684826E+002
9.566,3.2337195871620855E+002
9.568,3.2336591432468896E+002
9.57,3.2335987114204767E+002
9.572,3.2335382916804292E+002
9.574,3.2334778840243297E+002
9.576,3.2334174884497611E+002
9.578,3.2333571049543076E+002
9.58,3.2332967335355528E+002
9.582,3.2332363741910819E+002
9.584,3.2331760269184798E+002
9.586,3.2331156917153322E+002
9.588,3.2330553685792250E+002
9.59,3.2329950575077453E+002
9.592,3.2329347584984799E+002
9.594,3.2328744715490160E+002
9.596,3.2328141966569422E+002
9.598,3.2327539338198466E+002
9.6,3.2326936830353185E+002
9.602,3.2326334443009472E+002
9.604,3.2325732176143225E+002
9.606,3.2325130029730354E+002
9.608,3.2324528003746764E+002
9.61,3.2323926098168369E+002
9.612,3.2323324312971090E+002
9.614,3.2322722648130849E+002
9.616,3.2322121103623579E+002
9.618,3.2321519679425205E+002
9.62,3.2320918375511673E+002
9.622,3.2320317191858925E+002
9.624,3.2319716128442906E+002
9.626,3.2319115185239571E+002
9.628,3.2318514362224875E+002
9.63,3.2317913659374778E+002
9.632,3.2317313076665255E+002
9.634,3.2316712614072270E+002
9.636,3.2316112271571802E+002
9.638,3.2315512049139835E+002
9.64,3.2314911946752358E+002
9.642,3.2314311964385354E+002
9.644,3.2313712102014824E+002
9.646,3.2313112359616770E+002
9.648,3.2312512737167191E+002
9.65,3.2311913234642105E+002
9.652,3.2311313852017520E+002
9.654,3.2310714589269463E+002
9.656,3.2310115446373953E+002
9.658,3.2309516423307025E+002
9.66,3.2308917520044707E+002
9.662,3.2308318736563041E+002
9.664,3.2307720072838072E+002
9.666,3.2307121528845846E+002
9.668,3.2306523104562416E+002
9.67,3.2305924799963844E+002
9.672,3.2305326615026195E+002
9.674,3.2304728549725530E+002
9.676,3.2304130604037925E+002
9.678,3.2303532777939455E+002
9.68,3.2302935071406205E+002
9.682,3.2302337484414261E+002
9.684,3.2301740016939715E+002
9.686,3.2301142668958664E+002
9.688,3.2300545440447212E+002
9.69,3.2299948331381461E+002
9.692,3.2299351341737520E+002
9.694,3.2298754471491509E+002
9.696,3.2298157720619548E+002
9.698,3.2297561089097758E+002
9.7,3.2296964576902275E+002
9.702,3.2296368184009231E+002
9.704,3.2295771910394762E+002
9.706,3.2295175756035019E+002
9.708,3.2294579720906142E+002
9.71,3.2293983804984293E+002
9.712,3.2293388008245626E+002
9.714,3.2292792330666305E+002
9.716,3.2292196772222502E+002
9.718,3.2291601332890389E+002
9.72,3.2291006012646142E+002
9.722,3.2290410811465944E+002
9.724,3.2289815729325977E+002
9.726,3.2289220766202442E+002
9.728,3.2288625922071532E+002
9.73,3.2288031196909446E+002
9.732,3.2287436590692391E+002
9.734,3.2286842103396577E+002
9.736,3.2286247734998221E+002
9.738,3.2285653485473546E+002
9.74,3.2285059354798778E+002
9.742,3.2284465342950142E+002
9.744,3.2283871449903876E+002
9.746,3.2283277675636219E+002
9.748,3.2282684020123418E+002
9.75,3.2282090483341716E+002
9.752,3.2281497065267371E+002
9.754,3.2280903765876639E+002
9.756,3.2280310585145781E+002
9.758,3.2279717523051073E+002
9.76,3.2279124579568781E+002
9.762,3.2278531754675186E+002
9.764,3.2277939048346570E+002
9.766,3.2277346460559221E+002
9.768,3.2276753991289428E+002
9.77,3.2276161640513487E+002
9.772,3.2275569408207701E+002
9.774,3.2274977294348378E+002
9.776,3.2274385298911824E+002
9.778,3.2273793421874359E+002
9.78,3.2273201663212302E+002
9.782,3.2272610022901972E+002
9.784,3.2272018500919705E+002
9.786,3.2271427097241838E+002
9.788,3.2270835811844705E+002
9.79,3.2270244644704650E+002
9.792,3.2269653595798019E+002
9.794,3.2269062665101171E+002
9.796,3.2268471852590460E+002
9.798,3.2267881158242255E+002
9.8,3.2267290582032916E+002
9.802,3.2266700123938818E+002
9.804,3.2266109783936338E+002
9.806,3.2265519562001862E+002
9.808,3.2264929458111772E+002
9.81,3.2264339472242460E+002
9.812,3.2263749604370321E+002
9.814,3.2263159854471752E+002
9.816,3.2262570222523163E+002
9.818,3.2261980708500965E+002
9.82,3.2261391312381573E+002
9.822,3.2260802034141403E+002
9.824,3.2260212873756882E+002
9.826,3.2259623831204436E+002
9.828,3.2259034906460499E+002
9.83,3.2258446099501509E+002
9.832,3.2257857410303910E+002
9.834,3.2257268838844152E+002
9.836,3.2256680385098684E+002
9.838,3.2256092049043968E+002
9.84,3.2255503830656460E+002
9.842,3.2254915729912631E+002
9.844,3.2254327746788948E+002
9.846,3.2253739881261890E+002
9.848,3.2253152133307935E+002
9.85,3.2252564502903573E+002
9.852,3.2251976990025292E+002
9.854,3.2251389594649584E+002
9.856,3.2250802316752953E+002
9.858,3.2250215156311901E+002
9.86,3.2249628113302936E+002
9.862,3.2249041187702574E+002
9.864,3.2248454379487328E+002
9.866,3.2247867688633727E+002
9.868,3.2247281115118295E+002
9.87,3.2246694658917568E+002
9.872,3.2246108320008079E+002
9.874,3.2245522098366371E+002
9.876,3.2244935993968988E+002
9.878,3.2244350006792490E+002
9.88,3.2243764136813422E+002
9.882,3.2243178384008354E+002
9.884,3.2242592748353843E+002
9.886,3.2242007229826464E+002
9.888,3.2241421828402787E+002
9.89,3.2240836544059397E+002
9.892,3.2240251376772875E+002
9.894,3.2239666326519807E+002
9.896,3.2239081393276791E+002
9.898,3.2238496577020425E+002
9.9,3.2237911877727311E+002
9.902,3.2237327295374052E+002
9.904,3.2236742829937265E+002
9.906,3.2236158481393562E+002
9.908,3.2235574249719571E+002
9.91,3.2234990134891910E+002
9.912,3.2234406136887219E+002
9.914,3.2233822255682128E+002
9.916,3.2233238491253275E+002
9.918,3.2232654843577308E+002
9.92,3.2232071312630876E+002
9.922,3.2231487898390634E+002
9.924,3.2230904600833236E+002
9.926,3.2230321419935353E+002
9.928,3.2229738355673646E+002
9.93,3.2229155408024792E+002
9.932,3.2228572576965468E+002
9.934,3.2227989862472356E+002
9.936,3.2227407264522139E+002
9.938,3.2226824783091513E+002
9.94,3.2226242418157176E+002
9.942,3.2225660169695823E+002
9.944,3.2225078037684159E+002
9.946,3.2224496022098901E+002
9.948,3.2223914122916756E+002
9.95,3.2223332340114450E+002
9.952,3.2222750673668702E+002
9.954,3.2222169123556245E+002
9.956,3.2221587689753807E+002
9.958,3.2221006372238128E+002
9.96,3.2220425170985953E+002
9.962,3.2219844085974029E+002
9.964,3.2219263117179105E+002
9.966,3.2218682264577944E+002
9.968,3.2218101528147304E+002
9.97,3.2217520907863945E+002
9.972,3.2216940403704643E+002
9.974,3.2216360015646171E+002
9.976,3.2215779743665314E+002
9.978,3.2215199587738852E+002
9.98,3.2214619547843574E+002
9.98,3.2214619547843574E+002
9.982,3.2215835419413889E+002
9.982,3.2215835419413889E+002
9.984,3.2217050970930012E+002
9.986,3.2218266202482772E+002
9.988,3.2219481114162966E+002
9.99,3.2220695706061360E+002
9.992,3.2221909978268695E+002
9.994,3.2223123930875676E+002
9.996,3.2224337563972983E+002
9.998,3.2225550877651261E+002
10,3.2226763872000726E+002
