"time","valves_mv1","valves_mv2","valves_mv3","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","egsCarSpeed","egsGear","egsTargetGear","tShiftStart"
28.4,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.1055600000000000E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
28.46,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.0898900000000000E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
28.53,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.0716300000000000E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
28.6,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.0533799999999999E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
28.67,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.0351500000000000E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
28.73,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.0195300000000000E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
28.8,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.0013200000000001E+002,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
28.87,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,9.8313000000000002E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
28.93,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,9.6754999999999995E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
29,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,9.4938000000000002E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
29.07,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,9.3122000000000000E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
29.14,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,9.1308000000000007E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
29.2,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,8.9754000000000005E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
29.27,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,8.7941999999999993E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
29.34,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,8.6131000000000000E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
29.4,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,8.4579999999999998E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
29.47,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,8.2772000000000006E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
29.54,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,8.0965000000000003E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
29.6,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,7.9415999999999997E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
29.67,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,7.7611000000000004E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
29.74,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,7.5807000000000002E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
29.81,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,7.4004000000000005E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
29.87,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,7.2459000000000003E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
29.94,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,7.0658000000000001E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
30.01,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,6.8858000000000004E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
30.07,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,6.7316000000000003E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
30.14,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,6.5518000000000001E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
30.21,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,6.3719999999999999E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
30.28,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,6.1923999999999999E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
30.34,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,6.0384999999999998E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
30.41,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,5.8590000000000003E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
30.48,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,5.6795999999999999E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
30.54,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,5.5259000000000000E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
30.61,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,5.3466999999999999E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
30.68,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,5.1707000000000001E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
30.75,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,4.9840000000000003E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
30.81,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,4.8298999999999999E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
30.88,1.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,4.6509000000000000E+001,6.0000000000000000E+000,6.0000000000000000E+000,2.4820000000000000E+001
30.95,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,4.4720999999999997E+001,6.0000000000000000E+000,5.0000000000000000E+000,3.0940000000000001E+001
31.01,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,4.3189000000000000E+001,6.0000000000000000E+000,5.0000000000000000E+000,3.0940000000000001E+001
31.08,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,4.1402000000000001E+001,6.0000000000000000E+000,5.0000000000000000E+000,3.0940000000000001E+001
31.15,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.9616000000000000E+001,6.0000000000000000E+000,5.0000000000000000E+000,3.0940000000000001E+001
31.22,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.7831000000000003E+001,6.0000000000000000E+000,5.0000000000000000E+000,3.0940000000000001E+001
31.28,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.6301000000000002E+001,6.0000000000000000E+000,5.0000000000000000E+000,3.0940000000000001E+001
31.35,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.4517000000000003E+001,6.0000000000000000E+000,5.0000000000000000E+000,3.0940000000000001E+001
31.42,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2734000000000002E+001,6.0000000000000000E+000,5.0000000000000000E+000,3.0940000000000001E+001
31.48,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.1206000000000000E+001,6.0000000000000000E+000,5.0000000000000000E+000,3.0940000000000001E+001
31.55,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9428000000000001E+001,6.0000000000000000E+000,5.0000000000000000E+000,3.0940000000000001E+001
31.62,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.7651000000000000E+001,6.0000000000000000E+000,5.0000000000000000E+000,3.0940000000000001E+001
31.69,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.5859000000000002E+001,6.0000000000000000E+000,5.0000000000000000E+000,3.0940000000000001E+001
31.75,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.4297999999999998E+001,6.0000000000000000E+000,5.0000000000000000E+000,3.0940000000000001E+001
31.82,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.2428000000000001E+001,6.0000000000000000E+000,5.0000000000000000E+000,3.0940000000000001E+001
31.89,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.0497000000000000E+001,6.0000000000000000E+000,5.0000000000000000E+000,3.0940000000000001E+001
31.95,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.8718000000000000E+001,6.0000000000000000E+000,5.0000000000000000E+000,3.0940000000000001E+001
32.02,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,9.0000000000000002E-001,1.0000000000000001E-001,0.0000000000000000E+000,1.0000000000000000E+000,1.6885999999999999E+001,5.0000000000000000E+000,4.0000000000000000E+000,3.1960000000000001E+001
32.09,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,7.6000000000000001E-001,2.3999999999999999E-001,0.0000000000000000E+000,1.0000000000000000E+000,1.5013000000000000E+001,5.0000000000000000E+000,4.0000000000000000E+000,3.1960000000000001E+001
32.16,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,6.2000000000000000E-001,3.8000000000000000E-001,0.0000000000000000E+000,1.0000000000000000E+000,1.3215000000000000E+001,5.0000000000000000E+000,4.0000000000000000E+000,3.1960000000000001E+001
32.22,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,5.0000000000000000E-001,5.0000000000000000E-001,0.0000000000000000E+000,1.0000000000000000E+000,1.1686000000000000E+001,5.0000000000000000E+000,4.0000000000000000E+000,3.1960000000000001E+001
32.29,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.5999999999999999E-001,6.4000000000000001E-001,0.0000000000000000E+000,1.0000000000000000E+000,9.9450000000000003E+000,5.0000000000000000E+000,4.0000000000000000E+000,3.1960000000000001E+001
32.36,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,2.2000000000000000E-001,7.8000000000000003E-001,0.0000000000000000E+000,1.0000000000000000E+000,8.2080000000000002E+000,5.0000000000000000E+000,4.0000000000000000E+000,3.1960000000000001E+001
32.42,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000001E-001,9.0000000000000002E-001,0.0000000000000000E+000,1.0000000000000000E+000,6.7210000000000001E+000,5.0000000000000000E+000,4.0000000000000000E+000,3.1960000000000001E+001
32.49,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,4.9870000000000001E+000,5.0000000000000000E+000,4.0000000000000000E+000,3.1960000000000001E+001
32.56,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2540000000000000E+000,5.0000000000000000E+000,4.0000000000000000E+000,3.1960000000000001E+001
32.63,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5309999999999999E+000,5.0000000000000000E+000,4.0000000000000000E+000,3.1960000000000001E+001
32.69,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,6.6000000000000003E-002,5.0000000000000000E+000,4.0000000000000000E+000,3.1960000000000001E+001
32.76,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,5.0000000000000000E+000,4.0000000000000000E+000,3.1960000000000001E+001
32.83,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,5.0000000000000000E+000,4.0000000000000000E+000,3.1960000000000001E+001
32.89,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,5.0000000000000000E+000,4.0000000000000000E+000,3.1960000000000001E+001
32.96,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,5.0000000000000000E+000,4.0000000000000000E+000,3.1960000000000001E+001
33.03,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,9.2000000000000004E-001,0.0000000000000000E+000,9.2000000000000004E-001,0.0000000000000000E+000,4.0000000000000000E+000,3.0000000000000000E+000,3.2979999999999997E+001
33.1,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,7.8000000000000003E-001,0.0000000000000000E+000,7.8000000000000003E-001,0.0000000000000000E+000,4.0000000000000000E+000,3.0000000000000000E+000,3.2979999999999997E+001
33.16,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,6.6000000000000003E-001,0.0000000000000000E+000,6.6000000000000003E-001,0.0000000000000000E+000,4.0000000000000000E+000,3.0000000000000000E+000,3.2979999999999997E+001
33.23,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,5.2000000000000002E-001,0.0000000000000000E+000,5.2000000000000002E-001,0.0000000000000000E+000,4.0000000000000000E+000,3.0000000000000000E+000,3.2979999999999997E+001
33.3,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.8000000000000000E-001,0.0000000000000000E+000,3.8000000000000000E-001,0.0000000000000000E+000,4.0000000000000000E+000,3.0000000000000000E+000,3.2979999999999997E+001
33.36,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,2.6000000000000001E-001,0.0000000000000000E+000,2.6000000000000001E-001,0.0000000000000000E+000,4.0000000000000000E+000,3.0000000000000000E+000,3.2979999999999997E+001
33.43,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.2000000000000000E-001,0.0000000000000000E+000,1.2000000000000000E-001,0.0000000000000000E+000,4.0000000000000000E+000,3.0000000000000000E+000,3.2979999999999997E+001
33.5,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,4.0000000000000000E+000,3.0000000000000000E+000,3.2979999999999997E+001
33.56,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,4.0000000000000000E+000,3.0000000000000000E+000,3.2979999999999997E+001
