"Time","Losses","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]"
0.01678,2799.6732945997355,515.2257164592551,-437.57896054674995,-0.034822579589310336,437.6137831263393,-242.63862773274343,-277.46124214459843,520.0998698773419
0.016790000000000003,2821.372479919114,515.184508172521,-441.34504914700693,-0.037898575481971015,441.3829477224889,-241.0837917690884,-278.98240514959696,520.0661969186854
0.016800000000000002,2843.1268331640413,515.1458106767421,-445.1081029080506,-0.04097419457408692,445.1490771026247,-239.53039656383646,-280.504632112077,520.0350286759135
0.016810000000000002,2864.9323022832405,515.1096217632157,-448.8674483584428,-0.044049411834076596,448.91149777027687,-237.9784528549584,-282.02790873840274,520.0063615933611
0.01682,2886.7847955883817,515.0759386841535,-452.62241249264275,-0.047124194976963296,452.6695366876197,-236.42797473804615,-283.5522168391573,519.9801915772034
0.01683,2908.6801819634516,515.0447582507112,-456.37232270700537,-0.05019851005574856,456.4225212170611,-234.87897691957727,-285.0775371737857,519.956514093363
0.01684,2930.6142915671153,515.0160769422502,-460.11650676257744,-0.05327233047027873,460.16977909304774,-233.33147026707434,-286.6038540096302,519.9353242767045
0.01685,2952.58291622276,514.9898907075144,-463.8542929920247,-0.05634562694034148,463.91063861896504,-231.78546672335295,-288.131150009265,519.916616732618
0.01686,2974.581809505717,514.9661950740433,-467.5850102496776,-0.05941836644546845,467.6444286161231,-230.24097989127648,-289.6594057550519,519.9003856463285
0.016870000000000003,2996.606687703482,514.944985099716,-471.30798799696174,-0.06249051864869374,471.37047851561044,-228.69802179773444,-291.1886029368843,519.8866247346187
0.016880000000000003,3018.653229939345,514.9262554451784,-475.0225562534895,-0.0655620550259778,475.08811830851545,-227.15660336509518,-292.71872395306247,519.8753273181576
0.016890000000000002,3040.7170786123816,514.9100003375972,-478.72804568592306,-0.06863294498599348,478.79667863090907,-225.61673633327877,-294.24974995214865,519.8664862854274
0.016900000000000002,3062.793840945353,514.8962133949101,-482.4237879047104,-0.07170315575520668,482.4954910604656,-224.07843322963862,-295.78166068792933,519.860093917568
0.01691,3084.8790881562613,514.8848879422355,-486.10911505624864,-0.0747726587114051,486.18388771496006,-222.54170435999373,-297.31443784398283,519.8561422039766
0.01692,3106.9683577136325,514.8760167150477,-489.78336030845645,-0.07784142634793627,489.8612017348044,-221.00655917858347,-298.84806336786824,519.8546225464518
0.01693,3129.057151405799,514.8695921589621,-493.4458574363628,-0.08090942504269454,493.5267668614055,-219.47301005305144,-300.38251600509017,519.8555260581415
0.01694,3151.1409383098476,514.8656061552998,-497.09594129127004,-0.08397662210355761,497.1799179133736,-217.9410686049797,-301.91777468507536,519.8588432900551
0.01695,3173.2151549640757,514.8640501957193,-500.7329475751416,-0.08704299312732554,500.81999056826896,-216.41074211750828,-303.45382228773985,519.8645644052481
0.016960000000000003,3195.2752052943238,514.8649152894593,-504.35621304173156,-0.09010850511506092,504.4463215468466,-214.8820419314888,-304.9906371549647,519.8726790864534
0.016970000000000002,3217.3164603449354,514.8681921290498,-507.96507516935173,-0.09317312664150969,508.0582482959932,-213.3549784433016,-306.52819825784474,519.8831767011463
0.016980000000000002,3239.3342612878005,514.873870882409,-511.5588726586578,-0.09623682872642353,511.6551094873842,-211.82956056574102,-308.06648552889703,519.896046094638
0.01699,3261.3239186948535,514.8819413027185,-515.1369452341474,-0.09929958168462781,515.236244815832,-210.30579735772068,-309.6054783418308,519.9112756995514
0.017,3283.2807131154364,514.8923927269545,-518.6986336774561,-0.1023613542767315,518.8009950317328,-208.78369844821708,-311.1451550862004,519.9288535344175
0.01701,3305.199896101109,514.9052140739891,-522.2432798776243,-0.10542211600943016,522.3487019936338,-207.26327288521912,-312.6854943166599,519.948767201879
0.01702,3327.07669364228,514.9203936514267,-525.7702273707821,-0.10848183813660109,525.8787092089187,-205.74452853913914,-314.22647515746985,519.9710036966089
