"time","TAmb","TDif","TRes","_block_jacobian_check","_block_jacobian_check_tol","_block_solver_experimental_mode","_block_solver_profiling","_cs_experimental_mode","_cs_rel_tol","_cs_solver","_cs_step_size","_enforce_bounds","_events_default_tol","_events_tol_factor","_iteration_variable_scaling","_le_sparse_jacobian_threshold","_log_level","_nle_active_bounds_mode","_nle_brent_ignore_error","_nle_jacobian_calculation_mode","_nle_jacobian_finite_difference_delta","_nle_jacobian_update_mode","_nle_solver_check_jac_cond","_nle_solver_default_tol","_nle_solver_exit_criterion","_nle_solver_max_iter","_nle_solver_max_iter_no_jacobian","_nle_solver_max_residual_scaling_factor","_nle_solver_min_residual_scaling_factor","_nle_solver_min_tol","_nle_solver_regularization_tolerance","_nle_solver_step_limit_factor","_nle_solver_tol_factor","_nle_solver_use_last_integrator_step","_nle_solver_use_nominals_as_fallback","_rescale_after_singular_jac","_rescale_each_step","_residual_equation_scaling","_runtime_log_to_file","_time_events_default_tol","_use_Brent_in_1d","_use_jacobian_equilibration","_use_newton_for_brent","constantVoltage.V","constantVoltage.i","constantVoltage.n.i","constantVoltage.n.v","constantVoltage.p.i","constantVoltage.p.v","constantVoltage.v","fixedTemperature.T","fixedTemperature.port.Q_flow","fixedTemperature.port.T","ground.p.i","ground.p.v","heatCapacitor.C","heatCapacitor.T","der(heatCapacitor.T)","heatCapacitor.der_T","heatCapacitor.port.Q_flow","heatCapacitor.port.T","heatingResistor.LossPower","heatingResistor.R","heatingResistor.R_ref","heatingResistor.T","heatingResistor.T_heatPort","heatingResistor.T_ref","heatingResistor.alpha","heatingResistor.heatPort.Q_flow","heatingResistor.heatPort.T","heatingResistor.i","heatingResistor.n.i","heatingResistor.n.v","heatingResistor.p.i","heatingResistor.p.v","heatingResistor.useHeatPort","heatingResistor.v","idealSwitch.Goff","idealSwitch.LossPower","idealSwitch.Ron","idealSwitch.T","idealSwitch.T_heatPort","idealSwitch.control","idealSwitch.i","idealSwitch.n.i","idealSwitch.n.v","idealSwitch.off","idealSwitch.p.i","idealSwitch.p.v","idealSwitch.s","idealSwitch.unitCurrent","idealSwitch.unitVoltage","idealSwitch.useHeatPort","idealSwitch.v","logicalNot.u","logicalNot.y","onOffController.bandwidth","onOffController.pre_y_start","onOffController.reference","onOffController.u","onOffController.y","ramp.duration","ramp.height","ramp.offset","ramp.startTime","ramp.y","temperatureSensor.T","temperatureSensor.port.Q_flow","temperatureSensor.port.T","thermalConductor.G","thermalConductor.Q_flow","thermalConductor.dT","thermalConductor.port_a.Q_flow","thermalConductor.port_a.T","thermalConductor.port_b.Q_flow","thermalConductor.port_b.T"
0.2,2.9314999999999998E+002,2.0000000000000000E+000,2.9512258434810536E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.9232277094688248E-001,9.9232277094688248E-001,0.0000000000000000E+000,-9.9232277094688248E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,1.9725843481053859E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9512258434810536E+002,9.7259594276134678E+000,9.7259594276134678E+000,9.7259594276134678E+000,2.9512258434810536E+002,9.9232178624240071E+000,1.0077356248945309E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9512258434810536E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.9232178624240071E+000,2.9512258434810536E+002,9.9232277094688248E-001,-9.9232277094688248E-001,0.0000000000000000E+000,9.9232277094688248E-001,9.9999900767722902E+000,1,9.9999900767722902E+000,1.0000000000000001E-005,9.8470448176886371E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.9232277094688248E-001,-9.9232277094688248E-001,9.9999900767722902E+000,0,9.9232277094688248E-001,1.0000000000000000E+001,9.9232277094688248E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9232277097627275E-006,1,0,2.0000000000000000E+000,0,2.5000000000000000E+001,2.1972584348105386E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.1972584348105386E+001,0.0000000000000000E+000,2.9512258434810536E+002,1.0000000000000001E-001,1.9725843481053859E-001,1.9725843481053857E+000,1.9725843481053859E-001,2.9512258434810536E+002,-1.9725843481053859E-001,2.9314999999999998E+002
0.22,2.9314999999999998E+002,2.0000000000000000E+000,2.9531684763199092E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.9157317320212568E-001,9.9157317320212568E-001,0.0000000000000000E+000,-9.9157317320212568E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.1668476319909474E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9531684763199092E+002,9.6990371366485864E+000,9.6990371366485864E+000,9.6990371366485864E+000,2.9531684763199092E+002,9.9157218998476804E+000,1.0084974416940822E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9531684763199092E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.9157218998476804E+000,2.9531684763199092E+002,9.9157317320212568E-001,-9.9157317320212568E-001,0.0000000000000000E+000,9.9157317320212568E-001,9.9999900842682692E+000,1,9.9999900842682692E+000,1.0000000000000001E-005,9.8321735769443032E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.9157317320212568E-001,-9.9157317320212568E-001,9.9999900842682692E+000,0,9.9157317320212568E-001,1.0000000000000000E+001,9.9157317320212568E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9157317308140591E-006,1,0,2.0000000000000000E+000,0,2.5000000000000000E+001,2.2166847631990947E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.2166847631990947E+001,0.0000000000000000E+000,2.9531684763199092E+002,1.0000000000000001E-001,2.1668476319909474E-001,2.1668476319909473E+000,2.1668476319909474E-001,2.9531684763199092E+002,-2.1668476319909474E-001,2.9314999999999998E+002
0.24,2.9314999999999998E+002,2.0000000000000000E+000,2.9551057328553946E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.9082677693700849E-001,9.9082677693700849E-001,0.0000000000000000E+000,-9.9082677693700849E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.3605732855394879E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9551057328553946E+002,9.6722006234391174E+000,9.6722006234391174E+000,9.6722006234391174E+000,2.9551057328553946E+002,9.9082579519930665E+000,1.0092571501393707E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9551057328553946E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.9082579519930665E+000,2.9551057328553946E+002,9.9082677693700849E-001,-9.9082677693700849E-001,0.0000000000000000E+000,9.9082677693700849E-001,9.9999900917322311E+000,1,9.9999900917322311E+000,1.0000000000000001E-005,9.8173770185089021E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.9082677693700849E-001,-9.9082677693700849E-001,9.9999900917322311E+000,0,9.9082677693700849E-001,1.0000000000000000E+001,9.9082677693700849E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9082677689210641E-006,1,0,2.0000000000000000E+000,0,2.5000000000000000E+001,2.2360573285539488E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.2360573285539488E+001,0.0000000000000000E+000,2.9551057328553946E+002,1.0000000000000001E-001,2.3605732855394879E-001,2.3605732855394876E+000,2.3605732855394879E-001,2.9551057328553946E+002,-2.3605732855394879E-001,2.9314999999999998E+002
0.26,2.9314999999999998E+002,2.0000000000000000E+000,2.9570376302092046E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.9008356367124117E-001,9.9008356367124117E-001,0.0000000000000000E+000,-9.9008356367124117E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.5537630209204848E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9570376302092046E+002,9.6454495319657312E+000,9.6454495319657312E+000,9.6454495319657312E+000,2.9570376302092046E+002,9.9008258340577804E+000,1.0100147569447861E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9570376302092046E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.9008258340577804E+000,2.9570376302092046E+002,9.9008356367124117E-001,-9.9008356367124117E-001,0.0000000000000000E+000,9.9008356367124117E-001,9.9999900991643624E+000,1,9.9999900991643624E+000,1.0000000000000001E-005,9.8026546313648413E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.9008356367124117E-001,-9.9008356367124117E-001,9.9999900991643624E+000,0,9.9008356367124117E-001,1.0000000000000000E+001,9.9008356367124117E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9008356375662743E-006,1,0,2.0000000000000000E+000,0,2.5000000000000000E+001,2.2553763020920485E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.2553763020920485E+001,0.0000000000000000E+000,2.9570376302092046E+002,1.0000000000000001E-001,2.5537630209204848E-001,2.5537630209204849E+000,2.5537630209204848E-001,2.9570376302092046E+002,-2.5537630209204848E-001,2.9314999999999998E+002
0.28,2.9314999999999998E+002,2.0000000000000000E+000,2.9589641854320314E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.8934351506677054E-001,9.8934351506677054E-001,0.0000000000000000E+000,-9.8934351506677054E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.7464185432031629E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9589641854320314E+002,9.6187835083414814E+000,9.6187835083414814E+000,9.6187835083414814E+000,2.9589641854320314E+002,9.8934253626617981E+000,1.0107702687968752E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9589641854320314E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.8934253626617981E+000,2.9589641854320314E+002,9.8934351506677054E-001,-9.8934351506677054E-001,0.0000000000000000E+000,9.8934351506677054E-001,9.9999901065648498E+000,1,9.9999901065648498E+000,1.0000000000000001E-005,9.7880059076158883E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.8934351506677054E-001,-9.8934351506677054E-001,9.9999901065648498E+000,0,9.8934351506677054E-001,1.0000000000000000E+001,9.8934351506677054E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.8934351502322215E-006,1,0,2.0000000000000000E+000,0,2.5000000000000000E+001,2.2746418543203163E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.2746418543203163E+001,0.0000000000000000E+000,2.9589641854320314E+002,1.0000000000000001E-001,2.7464185432031629E-001,2.7464185432031627E+000,2.7464185432031629E-001,2.9589641854320314E+002,-2.7464185432031629E-001,2.9314999999999998E+002
0.3,2.9314999999999998E+002,2.0000000000000000E+000,2.9608854155039904E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.8860661292639296E-001,9.8860661292639296E-001,0.0000000000000000E+000,-9.8860661292639296E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9385415503990658E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9608854155039904E+002,9.5922022007936718E+000,9.5922022007936718E+000,9.5922022007936718E+000,2.9608854155039904E+002,9.8860563558335777E+000,1.0115236923545062E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9608854155039904E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.8860563558335777E+000,2.9608854155039904E+002,9.8860661292639296E-001,-9.8860661292639296E-001,0.0000000000000000E+000,9.8860661292639296E-001,9.9999901139338707E+000,1,9.9999901139338707E+000,1.0000000000000001E-005,9.7734303512370218E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.8860661292639296E-001,-9.8860661292639296E-001,9.9999901139338707E+000,0,9.8860661292639296E-001,1.0000000000000000E+001,9.8860661292639296E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.8860661292832219E-006,1,0,2.0000000000000000E+000,0,2.5000000000000000E+001,2.2938541550399066E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.2938541550399066E+001,0.0000000000000000E+000,2.9608854155039904E+002,1.0000000000000001E-001,2.9385415503990658E-001,2.9385415503990657E+000,2.9385415503990658E-001,2.9608854155039904E+002,-2.9385415503990658E-001,2.9314999999999998E+002
0.32,2.9314999999999998E+002,2.0000000000000000E+000,2.9628013373350444E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.8787283919238078E-001,9.8787283919238078E-001,0.0000000000000000E+000,-9.8787283919238078E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.1301337335044654E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9628013373350444E+002,9.5657052596458971E+000,9.5657052596458971E+000,9.5657052596458971E+000,2.9628013373350444E+002,9.8787186329963443E+000,1.0122750342490372E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9628013373350444E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.8787186329963443E+000,2.9628013373350444E+002,9.8787283919238078E-001,-9.8787283919238078E-001,0.0000000000000000E+000,9.8787283919238078E-001,9.9999901212716082E+000,1,9.9999901212716082E+000,1.0000000000000001E-005,9.7589274639729199E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.8787283919238078E-001,-9.8787283919238078E-001,9.9999901212716082E+000,0,9.8787283919238078E-001,1.0000000000000000E+001,9.8787283919238078E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.8787283917545210E-006,1,0,2.0000000000000000E+000,0,2.5000000000000000E+001,2.3130133733504465E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.3130133733504465E+001,0.0000000000000000E+000,2.9628013373350444E+002,1.0000000000000001E-001,3.1301337335044654E-001,3.1301337335044650E+000,3.1301337335044654E-001,2.9628013373350444E+002,-3.1301337335044654E-001,2.9314999999999998E+002
0.34,2.9314999999999998E+002,2.0000000000000000E+000,2.9647119677654160E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.8714217594512887E-001,9.8714217594512887E-001,0.0000000000000000E+000,-9.8714217594512887E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.3211967765416261E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9647119677654160E+002,9.5392923373003704E+000,9.5392923373003704E+000,9.5392923373003704E+000,2.9647119677654160E+002,9.8714120149545330E+000,1.0130243010844771E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9647119677654160E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.8714120149545330E+000,2.9647119677654160E+002,9.8714217594512887E-001,-9.8714217594512887E-001,0.0000000000000000E+000,9.8714217594512887E-001,9.9999901285782400E+000,1,9.9999901285782400E+000,1.0000000000000001E-005,9.7444967558487937E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.8714217594512887E-001,-9.8714217594512887E-001,9.9999901285782400E+000,0,9.8714217594512887E-001,1.0000000000000000E+001,9.8714217594512887E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.8714217600104348E-006,1,0,2.0000000000000000E+000,0,2.5000000000000000E+001,2.3321196776541626E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.3321196776541626E+001,0.0000000000000000E+000,2.9647119677654160E+002,1.0000000000000001E-001,3.3211967765416261E-001,3.3211967765416261E+000,3.3211967765416261E-001,2.9647119677654160E+002,-3.3211967765416261E-001,2.9314999999999998E+002
0.36,2.9314999999999998E+002,2.0000000000000000E+000,2.9666173235660068E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.8641460540181392E-001,9.8641460540181392E-001,0.0000000000000000E+000,-9.8641460540181392E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.5117323566007030E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9666173235660068E+002,9.5129630882203315E+000,9.5129630882203315E+000,9.5129630882203315E+000,2.9666173235660068E+002,9.8641363238804018E+000,1.0137714994376498E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9666173235660068E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.8641363238804018E+000,2.9666173235660068E+002,9.8641460540181392E-001,-9.8641460540181392E-001,0.0000000000000000E+000,9.8641460540181392E-001,9.9999901358539454E+000,1,9.9999901358539454E+000,1.0000000000000001E-005,9.7301377381125128E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.8641460540181392E-001,-9.8641460540181392E-001,9.9999901358539454E+000,0,9.8641460540181392E-001,1.0000000000000000E+001,9.8641460540181392E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.8641460546389226E-006,1,0,2.0000000000000000E+000,0,2.5000000000000000E+001,2.3511732356600703E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.3511732356600703E+001,0.0000000000000000E+000,2.9666173235660068E+002,1.0000000000000001E-001,3.5117323566007030E-001,3.5117323566007030E+000,3.5117323566007030E-001,2.9666173235660068E+002,-3.5117323566007030E-001,2.9314999999999998E+002
0.38,2.9314999999999998E+002,2.0000000000000000E+000,2.9685174214388036E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.8569010991507167E-001,9.8569010991507167E-001,0.0000000000000000E+000,-9.8569010991507167E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.7017421438803810E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9685174214388036E+002,9.4867171689127510E+000,9.4867171689127510E+000,9.4867171689127510E+000,2.9685174214388036E+002,9.8568913833007894E+000,1.0145166358583545E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9685174214388036E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.8568913833007894E+000,2.9685174214388036E+002,9.8569010991507167E-001,-9.8569010991507167E-001,0.0000000000000000E+000,9.8569010991507167E-001,9.9999901430989020E+000,1,9.9999901430989020E+000,1.0000000000000001E-005,9.7158499267138500E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.8569010991507167E-001,-9.8569010991507167E-001,9.9999901430989020E+000,0,9.8569010991507167E-001,1.0000000000000000E+001,9.8569010991507167E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.8569010980043004E-006,1,0,2.0000000000000000E+000,0,2.5000000000000000E+001,2.3701742143880381E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.3701742143880381E+001,0.0000000000000000E+000,2.9685174214388036E+002,1.0000000000000001E-001,3.7017421438803810E-001,3.7017421438803808E+000,3.7017421438803810E-001,2.9685174214388036E+002,-3.7017421438803810E-001,2.9314999999999998E+002
0.4,2.9314999999999998E+002,2.0000000000000000E+000,2.9704122780172884E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.8496867197168803E-001,9.8496867197168803E-001,0.0000000000000000E+000,-9.8496867197168803E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.8912278017288604E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,2.9704122780172884E+002,9.4605542379111469E+000,9.4605542379111469E+000,9.4605542379111469E+000,2.9704122780172884E+002,9.8496770180840336E+000,1.0152597168695250E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9704122780172884E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.8496770180840336E+000,2.9704122780172884E+002,9.8496867197168803E-001,-9.8496867197168803E-001,0.0000000000000000E+000,9.8496867197168803E-001,9.9999901503132804E+000,1,9.9999901503132804E+000,1.0000000000000001E-005,9.7016328475182527E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.8496867197168803E-001,-9.8496867197168803E-001,9.9999901503132804E+000,0,9.8496867197168803E-001,1.0000000000000000E+001,9.8496867197168803E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.8496867195763116E-006,1,0,2.0000000000000000E+000,0,2.5000000000000000E+001,2.3891227801728860E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.5000000000000000E+001,2.3891227801728860E+001,0.0000000000000000E+000,2.9704122780172884E+002,1.0000000000000001E-001,3.8912278017288604E-001,3.8912278017288600E+000,3.8912278017288604E-001,2.9704122780172884E+002,-3.8912278017288604E-001,2.9314999999999998E+002
